5.1626077911853842e-002	5.0000000000000000e-001
5.1278777530212601e-002	4.9824746499180006e-001
5.0977776933702264e-002	4.9672259365191901e-001
5.0640582882786118e-002	4.9500771634890794e-001
5.0302553715476858e-002	4.9328147172596498e-001
4.9967522263781941e-002	4.9156343164238470e-001
4.9658141939422307e-002	4.8997058856046694e-001
4.9339047418930700e-002	4.8832129181021311e-001
4.9010374819449573e-002	4.8661558675175720e-001
4.8684104205088397e-002	4.8491535191105622e-001
4.8349895238617512e-002	4.8316645139196812e-001
4.8056697219966943e-002	4.8162601886280892e-001
4.7727937424395427e-002	4.7989185668542789e-001
4.7399222042951113e-002	4.7815057387153170e-001
4.7083762381508201e-002	4.7647252522848338e-001
4.6798413131970001e-002	4.7494869630066261e-001
4.6460487127468468e-002	4.7313671631759419e-001
4.6175391026624699e-002	4.7160173159412960e-001
4.5845104888996888e-002	4.6981617945025456e-001
4.5553952505608362e-002	4.6823566325275767e-001
4.5235812496017672e-002	4.6650158648576190e-001
4.4934129248648549e-002	4.6485033533014813e-001
4.4620662508367714e-002	4.6312742797688655e-001
4.4333975676722634e-002	4.6154526119312522e-001
4.4026001291809967e-002	4.5983868057353039e-001
4.3707478949642845e-002	4.5806602293551668e-001
4.3431343102613373e-002	4.5652291925057886e-001
4.3134296124751663e-002	4.5485632499613915e-001
4.2828708849436722e-002	4.5313457005493779e-001
4.2531017653559954e-002	4.5145016874857358e-001
4.2244174875774539e-002	4.4982042387436472e-001
4.1927050651513705e-002	4.4801087005545015e-001
4.1643322740582987e-002	4.4638490546599802e-001
4.1341655988875098e-002	4.4464884121156528e-001
4.1069433538075940e-002	4.4307570896716647e-001
4.0773050888242721e-002	4.4135585990536191e-001
4.0495346179047306e-002	4.3973761596917532e-001
4.0206271943821884e-002	4.3804608478006474e-001
3.9924838435392393e-002	4.3639230385895711e-001
3.9631459790172401e-002	4.3466094849899622e-001
3.9350112291399203e-002	4.3299344751088825e-001
3.9063618920173619e-002	4.3128818690804371e-001
3.8780717490868213e-002	4.2959704672395821e-001
3.8521827960719124e-002	4.2804306452980878e-001
3.8226364754978523e-002	4.2626202556851278e-001
3.7963229586667709e-002	4.2466904308961012e-001
3.7683844811440596e-002	4.2297059151524063e-001
3.7417567427177501e-002	4.2134495664103133e-001
3.7123190694175794e-002	4.1953989803149661e-001
3.6869375233273993e-002	4.1797684990769979e-001
3.6582517583308806e-002	4.1620277630653718e-001
3.6322208861220201e-002	4.1458590081256153e-001
3.6038702774707394e-002	4.1281729312429616e-001
3.5795114961244816e-002	4.1129128379446550e-001
3.5518855012429407e-002	4.0955333729547683e-001
3.5253168620218427e-002	4.0787456677638168e-001
3.4988797487257202e-002	4.0619689295745398e-001
3.4726529961292059e-002	4.0452539099782214e-001
3.4475632500267556e-002	4.0291960089748025e-001
3.4205569408526544e-002	4.0118369927286318e-001
3.3949300900564382e-002	3.9952925915577570e-001
3.3680767821671551e-002	3.9778803883769187e-001
3.3438718257972858e-002	3.9621181515275739e-001
3.3172350835339190e-002	3.9446979290837547e-001
3.2918337991960242e-002	3.9280123915644849e-001
3.2666031832289368e-002	3.9113674671105381e-001
3.2403653319403675e-002	3.8939817790050740e-001
3.2163034279340676e-002	3.8779689255728395e-001
3.1917638260746700e-002	3.8615695733131727e-001
3.1647898747780200e-002	3.8434627398141463e-001
3.1404759857188658e-002	3.8270684852094206e-001
3.1157170008042159e-002	3.8103022890636934e-001
3.0906477771299266e-002	3.7932514994506578e-001
3.0677017537545471e-002	3.7775785058173844e-001
3.0433444273408928e-002	3.7608716021339628e-001
3.0192765430284433e-002	3.7442918724873797e-001
2.9936456169277210e-002	3.7265567153702250e-001
2.9711250919781017e-002	3.7109062074990939e-001
2.9452543436118105e-002	3.6928487703149693e-001
2.9220117031751439e-002	3.6765533254254767e-001
2.8991107417873734e-002	3.6604298344723152e-001
2.8745913935289181e-002	3.6430919019782371e-001
2.8500834349980641e-002	3.6256838339732772e-001
2.8278806488596493e-002	3.6098450696532536e-001
2.8044017845437232e-002	3.5930250055008311e-001
2.7815870840270585e-002	3.5766102668090055e-001
2.7569649518652473e-002	3.5588165168945374e-001
2.7357512466517454e-002	3.5434199760250551e-001
2.7114905250720980e-002	3.5257364890921494e-001
2.6887850686711789e-002	3.5091130817236282e-001
2.6663948143328144e-002	3.4926502383416896e-001
2.6440818238894194e-002	3.4761742986448452e-001
2.6214214786606110e-002	3.4593698830686359e-001
2.5975088314217205e-002	3.4415574840754420e-001
2.5756794904283686e-002	3.4252252584489346e-001
2.5542209364567400e-002	3.4091032545979505e-001
2.5313802583539283e-002	3.3918690978157540e-001
2.5086898706762274e-002	3.3746724582864857e-001
2.4884089965698245e-002	3.3592374530953995e-001
2.4644884304294110e-002	3.3409535763803100e-001
2.4445586816864845e-002	3.3256544762143359e-001
2.4213473112785332e-002	3.3077604601357230e-001
2.3992930097949946e-002	3.2906823552798092e-001
2.3796821493247772e-002	3.2754336418809993e-001
2.3577184681992124e-002	3.2582848688508881e-001
2.3357057072297623e-002	3.2410224226214590e-001
2.3138931307870328e-002	3.2238420217856556e-001
2.2937547410572561e-002	3.2079135909664780e-001
2.2729879384146216e-002	3.1914206234639397e-001
2.2516016601773915e-002	3.1743635728793806e-001
2.2303752622987200e-002	3.1573612244723709e-001
2.2086357952726846e-002	3.1398722192814899e-001
2.1895665378640797e-002	3.1244678939898984e-001
2.1681869067601906e-002	3.1071262722160875e-001
2.1468124929332554e-002	3.0897134440771257e-001
2.1263018739060367e-002	3.0729329576466424e-001
2.1077502636432332e-002	3.0576946683684347e-001
2.0857816622549558e-002	3.0395748685377511e-001
2.0672482624406158e-002	3.0242250213031052e-001
2.0457776224036009e-002	3.0063694998643542e-001
2.0268509933969676e-002	2.9905643378893854e-001
2.0061697127751920e-002	2.9732235702194276e-001
1.9865575849961018e-002	2.9567110586632905e-001
1.9661783575165188e-002	2.9394819851306747e-001
1.9475388516143301e-002	2.9236603172930609e-001
1.9275135144310066e-002	2.9065945110971125e-001
1.9067999398247583e-002	2.8888679347169754e-001
1.8888404387701670e-002	2.8734368978675973e-001
1.8695180998837099e-002	2.8567709553232001e-001
1.8496367656582840e-002	2.8395534059111871e-001
1.8302653237016998e-002	2.8227093928475444e-001
1.8115958231661490e-002	2.8064119441054558e-001
1.7909503585626287e-002	2.7883164059163101e-001
1.7724741070460737e-002	2.7720567600217894e-001
1.7528240560480413e-002	2.7546961174774615e-001
1.7350865490717488e-002	2.7389647950334739e-001
1.7157684947216860e-002	2.7217663044154283e-001
1.6976614290701943e-002	2.7055838650535619e-001
1.6788059420434008e-002	2.6886685531624560e-001
1.6604413934695444e-002	2.6721307439513797e-001
1.6412890259171302e-002	2.6548171903517709e-001
1.6229135392976109e-002	2.6381421804706917e-001
1.6041928266953040e-002	2.6210895744422458e-001
1.5856972292788256e-002	2.6041781726013913e-001
1.5687626496951532e-002	2.5886383506598964e-001
1.5494247952215195e-002	2.5708279610469376e-001
1.5321924766030896e-002	2.5548981362579104e-001
1.5138847920906931e-002	2.5379136205142150e-001
1.4964247321416910e-002	2.5216572717721220e-001
1.4771086941033539e-002	2.5036066856767747e-001
1.4604422376861693e-002	2.4879762044388071e-001
