8.0932003144124520e-001	5.0000000000000000e-001
8.0047067121643856e-001	4.9824746499180006e-001
7.9281395170072078e-001	4.9672259365191901e-001
7.8425081633142613e-001	4.9500771634890794e-001
7.7568162500572879e-001	4.9328147172596498e-001
7.6720342819704046e-001	4.9156343164238470e-001
7.5938764088482524e-001	4.8997058856046694e-001
7.5133984286552202e-001	4.8832129181021311e-001
7.4306473009587792e-001	4.8661558675175720e-001
7.3486442754885895e-001	4.8491535191105622e-001
7.2647944683246823e-001	4.8316645139196812e-001
7.1913578469836559e-001	4.8162601886280892e-001
7.1091522085137171e-001	4.7989185668542789e-001
7.0271039152750903e-001	4.7815057387153170e-001
6.9485020998561497e-001	4.7647252522848338e-001
6.8775192928865903e-001	4.7494869630066261e-001
6.7936010790601142e-001	4.7313671631759419e-001
6.7229235248262764e-001	4.7160173159412960e-001
6.6411820639702357e-001	4.6981617945025456e-001
6.5692497478038425e-001	4.6823566325275767e-001
6.4907830577024483e-001	4.6650158648576190e-001
6.4165040818201369e-001	4.6485033533014813e-001
6.3394569412063295e-001	4.6312742797688655e-001
6.2691110797054594e-001	4.6154526119312522e-001
6.1936687629513310e-001	4.5983868057353039e-001
6.1157812635401676e-001	4.5806602293551668e-001
6.0483727988743508e-001	4.5652291925057886e-001
5.9759784939343585e-001	4.5485632499613915e-001
5.9016316314828332e-001	4.5313457005493779e-001
5.8293317328576311e-001	4.5145016874857358e-001
5.7597843905881208e-001	4.4982042387436472e-001
5.6830299502421389e-001	4.4801087005545015e-001
5.6144788298145643e-001	4.4638490546599802e-001
5.5417184427294874e-001	4.4464884121156528e-001
5.4761705992933829e-001	4.4307570896716647e-001
5.4049249845552894e-001	4.4135585990536191e-001
5.3382827257898680e-001	4.3973761596917532e-001
5.2690289270775292e-001	4.3804608478006474e-001
5.2017203818769675e-001	4.3639230385895711e-001
5.1316757766357224e-001	4.3466094849899622e-001
5.0646196660650533e-001	4.3299344751088825e-001
4.9964540727701579e-001	4.3128818690804371e-001
4.9292591680098419e-001	4.2959704672395821e-001
4.8678688275928955e-001	4.2804306452980878e-001
